method,dataset,rep,clones,beta,lambdaE,N,pNormal,lambdaDelta,focal,mean_library_size,mean_allelic_coverage,phase_switch,wgd,doublet,hscn_error,tcn_mse,clone_ari,clone_nmi,loh_f1,loh_precision,loh_recall,msr,breakpoint_f1,breakpoint_precision,breakpoint_recall,nrf_distance,tree_coverage,cell_node_match_accuracy,retention_rate
CONET,doublet_0_05_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,3.4894767441860464,0.022265908663591173,0.04112404580991692,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,0.8,0.4,NA
CONET,doublet_0_05_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,1.9805223880597016,0.037228124632634176,0.040205838380160654,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.6666666666666666,1.0,0.47,NA
CONET,doublet_0_05_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.05,NA,1.4268656716417911,-0.006324358957359797,0.042503496763614146,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.375,1.0,0.345,NA
CONET,events_10_rep42,42,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.0007575757575757,-0.004370727078576604,0.02655356798105222,NA,NA,NA,NA,0.7777777777777778,0.9545454545454546,0.65625,0.375,0.8,0.32,NA
CONET,events_10_rep43,43,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.52975,0.0009130167369621299,0.02107384252801252,NA,NA,NA,NA,0.6885245901639344,0.9545454545454546,0.5384615384615384,0.25,1.0,0.34,NA
CONET,events_10_rep44,44,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.4657692307692307,-0.025010916005271916,0.044799939962734854,NA,NA,NA,NA,0.7000000000000001,0.9545454545454546,0.5526315789473685,0.25,1.0,0.33,NA
CONET,events_10_rep45,45,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.061388888888889,-0.029178252973001747,0.05444145830576828,NA,NA,NA,NA,0.7368421052631579,0.9545454545454546,0.6,0.375,1.0,0.335,NA
CONET,events_10_rep46,46,4,0.5,10.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.116875,-0.0157281633702017,0.021496837706858916,NA,NA,NA,NA,0.6885245901639344,0.9545454545454546,0.5384615384615384,0.25,1.0,0.34,NA
CONET,events_80_rep42,42,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.6184306569343065,0.04320343040221628,0.04232032833530194,NA,NA,NA,NA,0.2658227848101266,0.9545454545454546,0.15441176470588236,0.375,1.0,0.375,NA
CONET,events_80_rep43,43,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.410496453900709,0.017703705047462374,0.03766681349384974,NA,NA,NA,NA,0.2592592592592593,0.9545454545454546,0.15,0.375,1.0,0.32,NA
CONET,events_80_rep44,44,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,4.0315,-0.013372473055010778,0.02948530117507502,NA,NA,NA,NA,0.2781456953642384,0.9545454545454546,0.16279069767441862,0.375,1.0,0.305,NA
CONET,events_80_rep45,45,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.5213779527559055,0.0041172834485061404,0.02267166655679946,NA,NA,NA,NA,0.28378378378378377,0.9545454545454546,0.16666666666666666,0.375,1.0,0.35,NA
CONET,events_80_rep46,46,4,0.5,80.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.0615533980582526,0.01451913376605549,0.04011879269240437,NA,NA,NA,NA,0.33870967741935487,0.9545454545454546,0.20588235294117646,0.375,1.0,0.355,NA
CONET,focal_0_3_rep42,42,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,2.4704166666666665,-0.006885809305180318,0.03689873578028939,NA,NA,NA,NA,0.5185185185185185,0.9545454545454546,0.3559322033898305,0.375,1.0,0.32,NA
CONET,focal_0_3_rep43,43,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,2.335948275862069,-0.0018120106850548145,0.0329221258118201,NA,NA,NA,NA,0.5316455696202531,0.9545454545454546,0.3684210526315789,0.375,1.0,0.345,NA
CONET,focal_0_3_rep44,44,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,3.888712121212121,0.020908880565166165,0.02448363134530177,NA,NA,NA,NA,0.4827586206896552,0.9545454545454546,0.3230769230769231,0.375,0.8,0.415,NA
CONET,focal_0_3_rep45,45,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,3.3848360655737704,-0.004112491283725261,0.019249492787231183,NA,NA,NA,NA,0.5121951219512195,0.9545454545454546,0.35,0.375,1.0,0.34,NA
CONET,focal_0_3_rep46,46,4,0.5,40.0,200,0.1,2.0,0.3,100.0,0.2,0.01,0.0,0.0,NA,3.5035416666666666,-0.01526332623108444,0.018628074003050814,NA,NA,NA,NA,0.6086956521739131,0.9545454545454546,0.44680851063829785,0.375,1.0,0.325,NA
CONET,focal_1_0_rep42,42,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,2.0271808510638296,-0.01168756818463743,0.02344503832392809,NA,NA,NA,NA,0.3652173913043478,0.9545454545454546,0.22580645161290322,0.375,1.0,0.29,NA
CONET,focal_1_0_rep43,43,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,1.8951176470588236,-0.0037761538870608275,0.04748659212329275,NA,NA,NA,NA,0.39622641509433965,0.9545454545454546,0.25,0.375,1.0,0.33,NA
CONET,focal_1_0_rep44,44,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,2.927197802197802,0.008226474474939358,0.029620335790422007,NA,NA,NA,NA,0.375,0.9545454545454546,0.23333333333333334,0.375,1.0,0.415,NA
CONET,focal_1_0_rep45,45,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,1.5180555555555555,0.002388531324698481,0.023584827672198046,NA,NA,NA,NA,0.28571428571428575,0.9545454545454546,0.168,0.3333333333333333,1.0,0.415,NA
CONET,focal_1_0_rep46,46,4,0.5,40.0,200,0.1,2.0,1.0,100.0,0.2,0.01,0.0,0.0,NA,1.51875,-0.006371046085928245,0.0218943003936966,NA,NA,NA,NA,0.39999999999999997,0.9545454545454546,0.25301204819277107,0.375,0.8,0.39,NA
CONET,normal_0_0_rep42,42,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.4314556962025318,0.014606690588609788,0.02031988417813035,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.5,1.0,0.35,NA
CONET,normal_0_0_rep43,43,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.6004651162790697,0.011351257800808331,0.015910782954485787,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.6666666666666666,1.0,0.355,NA
CONET,normal_0_0_rep44,44,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,3.7405232558139536,0.013743759261971477,0.016602355195817278,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.3333333333333333,1.0,0.465,NA
CONET,normal_0_0_rep45,45,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.208955223880597,-0.011360434807934057,0.016559471947952334,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.75,1.0,0.43,NA
CONET,normal_0_0_rep46,46,4,0.5,40.0,200,0.0,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.6114925373134328,0.0027903833351225543,0.025899214719672364,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.3333333333333333,1.0,0.4,NA
CONET,normal_0_3_rep42,42,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.0044303797468355,-0.0041024748801064366,0.021479492703427753,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,0.8,0.28,NA
CONET,normal_0_3_rep43,43,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.4436046511627907,0.00028929152470994287,0.02605741541403608,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,0.8,0.315,NA
CONET,normal_0_3_rep44,44,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.8351162790697675,-0.0038569789429894336,0.02242064917688747,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.35,NA
CONET,normal_0_3_rep45,45,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.8705970149253732,0.0076064689878883734,0.033529154636493516,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.36,NA
CONET,normal_0_3_rep46,46,4,0.5,40.0,200,0.3,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.457910447761194,-0.0005922442396599267,0.043884994513506095,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.25,1.0,0.325,NA
CONET,phaseswitch_0_05_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,2.2731012658227847,-0.008846736851084764,0.02580302441824625,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,1.0,0.3,NA
CONET,phaseswitch_0_05_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,1.6266279069767442,-0.0037922208673262727,0.03152914511522646,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.35,NA
CONET,phaseswitch_0_05_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,3.5413372093023257,-0.01395600304801756,0.01757603963040531,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,0.6,0.47,NA
CONET,phaseswitch_0_05_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,2.042089552238806,-0.006851616838414133,0.022149546362206767,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.345,NA
CONET,phaseswitch_0_05_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.05,0.0,0.0,NA,1.3730597014925374,-0.002125195793820198,0.03275097616564528,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.33,NA
CONET,phaseswitch_0_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,2.2608227848101268,-0.010209424117261846,0.022356680298634694,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,1.0,0.3,NA
CONET,phaseswitch_0_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,1.6266279069767442,-0.0037922208673262727,0.03152914511522646,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.35,NA
CONET,phaseswitch_0_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,3.5413372093023257,-0.01395600304801756,0.01757603963040531,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,0.6,0.47,NA
CONET,phaseswitch_0_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,2.042089552238806,-0.006851616838414133,0.022149546362206767,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.345,NA
CONET,phaseswitch_0_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.0,0.0,0.0,NA,1.3730597014925374,-0.002125195793820198,0.03275097616564528,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.33,NA
CONET,wgd_0_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.2608227848101268,-0.010209424117261846,0.022356680298634694,NA,NA,NA,NA,0.42,0.9545454545454546,0.2692307692307692,0.375,1.0,0.3,NA
CONET,wgd_0_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.5442441860465117,0.007124128462993761,0.02971262769285269,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.295,NA
CONET,wgd_0_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,3.430058139534884,0.01254917843311714,0.021032759972482738,NA,NA,NA,NA,0.3925233644859813,0.9545454545454546,0.24705882352941178,0.375,1.0,0.415,NA
CONET,wgd_0_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,2.042089552238806,-0.006851616838414133,0.022149546362206767,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.345,NA
CONET,wgd_0_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,NA,1.3730597014925374,-0.002125195793820198,0.03275097616564528,NA,NA,NA,NA,0.47727272727272724,0.9545454545454546,0.3181818181818182,0.5,1.0,0.33,NA
CONET,wgd_1_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,4.5081410256410255,0.007602133620596268,0.02419626972477765,NA,NA,NA,NA,0.4242424242424242,0.9545454545454546,0.2727272727272727,0.25,0.6,0.31,NA
CONET,wgd_1_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,6.890297619047619,0.007416544872084051,0.03108339763568112,NA,NA,NA,NA,0.39999999999999997,0.9545454545454546,0.25301204819277107,0.25,1.0,0.335,NA
CONET,wgd_1_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,7.00830985915493,-0.006179740495082437,0.06295259038493374,NA,NA,NA,NA,0.45652173913043476,0.9545454545454546,0.3,0.25,1.0,0.45,NA
CONET,wgd_1_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,5.420961538461539,0.011398965410734856,0.03782936504847129,NA,NA,NA,NA,0.4242424242424242,0.9545454545454546,0.2727272727272727,0.8333333333333334,1.0,0.395,NA
CONET,wgd_1_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,1.0,0.0,NA,5.635142857142857,-0.0009304567784682498,0.03529843813938249,NA,NA,NA,NA,0.46153846153846156,0.9545454545454546,0.30434782608695654,0.25,1.0,0.41,NA
CNRein,amplitude_1_0_rep42,42,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,0.28269736842105264,0.4119078947368421,-0.0016727292732862384,0.00787020920176111,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,amplitude_1_0_rep43,43,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,0.2615294117647059,0.3672941176470588,0.8753848691104021,0.9089151643485788,0.0,NA,NA,NA,0.028844420407427438,0.014643968515467691,0.9523809523809523,NA,NA,NA,NA
CNRein,amplitude_1_0_rep44,44,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,0.36630769230769233,0.8387692307692308,0.004503111814019806,0.039846514867821196,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,amplitude_1_0_rep45,45,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,0.36788461538461537,0.6334615384615384,0.3164854127425397,0.5342566037426131,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,amplitude_1_0_rep46,46,4,0.5,40.0,200,0.1,1.0,0.7,100.0,0.2,0.01,0.0,0.0,0.4074285714285714,0.5462857142857143,0.7543582296024299,0.840981581524928,0.10556464811783961,NA,NA,NA,0.023876404494382022,0.012084592145015106,0.9855072463768116,NA,NA,NA,NA
CNRein,amplitude_4_0_rep42,42,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,0.5062365591397849,1.9501075268817205,-0.001730590689001281,0.007793964749310461,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,amplitude_4_0_rep43,43,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,0.2911170212765957,0.7994148936170212,0.009698359062531657,0.024749649361330565,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,amplitude_4_0_rep44,44,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,0.4395121951219512,1.7302439024390244,-0.0022386473457085476,0.023632468120978602,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,amplitude_4_0_rep45,45,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,0.43923913043478263,1.3457608695652175,-0.0031209158495390044,0.006690375259620675,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,amplitude_4_0_rep46,46,4,0.5,40.0,200,0.1,4.0,0.7,100.0,0.2,0.01,0.0,0.0,0.5431578947368421,2.909473684210526,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_1_rep42,42,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.426015625,0.952578125,0.8283321344674254,0.9017996153035547,0.04390471742176553,NA,NA,NA,0.021819461551997186,0.01103202846975089,0.9841269841269841,NA,NA,NA,NA
CNRein,beta_0_1_rep43,43,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.25,0.6863636363636364,0.7179435277524852,0.8451239890294631,0.0,NA,NA,NA,0.024025133986324155,0.01218369259606373,0.8552631578947368,NA,NA,NA,NA
CNRein,beta_0_1_rep44,44,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.4064084507042254,1.0711971830985916,-0.0036467526045780136,0.006200898281436658,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_1_rep45,45,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.28341176470588236,0.4875294117647059,0.010786043568454915,0.08989478016702865,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_1_rep46,46,4,0.1,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.6528688524590164,2.445655737704918,0.7398926539496972,0.756379035018964,0.0,NA,NA,NA,0.020610687022900767,0.010424710424710425,0.9,NA,NA,NA,NA
CNRein,beta_0_3_rep42,42,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.394296875,0.968359375,-0.000625643302589356,0.008568516736897368,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_3_rep43,43,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.31344155844155847,0.9730519480519481,0.8767209091716345,0.9092116868261322,0.05114638447971781,NA,NA,NA,0.024189114898295765,0.01226537818249396,0.868421052631579,NA,NA,NA,NA
CNRein,beta_0_3_rep44,44,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.41098591549295777,1.0914084507042254,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_3_rep45,45,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.284,0.4783529411764706,0.031173849455110196,0.11125822473362552,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_3_rep46,46,4,0.3,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.45377049180327866,1.2824590163934426,0.7141046428484581,0.7542298754749681,0.0,NA,NA,NA,0.020634314100114636,0.010436799381522999,0.9,NA,NA,NA,NA
CNRein,beta_0_5_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.408671875,1.057421875,-0.0009339171296081094,0.017848089280535825,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_5_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.2729220779220779,0.8303246753246754,0.8830157893239892,0.9203740303371715,0.0,NA,NA,NA,0.024029574861367836,0.012185976752905886,0.8552631578947368,NA,NA,NA,NA
CNRein,beta_0_5_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.4199295774647887,1.1361267605633802,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_5_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.2858823529411765,0.48294117647058826,0.048031952917500856,0.14256916512173,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,beta_0_5_rep46,46,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.5550819672131148,1.4944262295081967,0.7113127171978006,0.7598051447407883,0.0,NA,NA,NA,0.02049335863377609,0.01036468330134357,0.9,NA,NA,NA,NA
CNRein,cells_500_rep42,42,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.431873417721519,1.1011392405063292,-0.00028734399124632956,0.007298228050366622,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,cells_500_rep43,43,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.24911627906976744,0.5983255813953489,0.00029393296059990144,0.00850675477001483,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,cells_500_rep44,44,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.5621162790697675,1.965093023255814,0.010249541985355578,0.017076577876297683,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,cells_500_rep45,45,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.45844776119402986,1.072955223880597,-0.0032515360547032022,0.008265954422469078,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,cells_500_rep46,46,4,0.5,40.0,500,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.25149253731343285,0.5220597014925373,-0.002723560796424215,0.006242171845504292,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,cells_50_rep42,42,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.7129113924050633,1.8956962025316455,0.7352516119817556,0.8548221279184075,0.15172413793103448,NA,NA,NA,0.06848520023215322,0.035866261398176294,0.7564102564102564,NA,NA,NA,NA
CNRein,cells_50_rep43,43,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.42023255813953486,1.3109302325581396,0.802875778663024,0.8958735268477609,0.08191126279863481,NA,NA,NA,0.06138107416879795,0.032454361054766734,0.5647058823529412,NA,NA,NA,NA
CNRein,cells_50_rep44,44,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.9532558139534884,3.3109302325581393,1.0,1.0000000000000002,0.10238907849829353,NA,NA,NA,0.07542857142857143,0.03963963963963964,0.7764705882352941,NA,NA,NA,NA
CNRein,cells_50_rep45,45,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.6570149253731343,1.3913432835820896,0.6143004932755596,0.809467743772104,0.3690036900369003,NA,NA,NA,0.054859868813357186,0.028553693358162633,0.696969696969697,NA,NA,NA,NA
CNRein,cells_50_rep46,46,4,0.5,40.0,50,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.5588059701492537,1.2734328358208955,0.508651989472978,0.7215606742415819,0.00690846286701209,NA,NA,NA,0.07133058984910838,0.03735632183908046,0.7878787878787878,NA,NA,NA,NA
CNRein,clone_2_rep42,42,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.41873015873015873,1.13,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,clone_2_rep43,43,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.38862068965517244,1.315,0.6291173733908039,0.6750606559674706,0.0,NA,NA,NA,0.019904034121201352,0.010053859964093357,0.9824561403508771,NA,NA,NA,NA
CNRein,clone_2_rep44,44,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.5781746031746032,1.805,-0.009647027342887887,0.00861647701431297,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,clone_2_rep45,45,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.4921333333333333,1.3737333333333333,0.6401083577480929,0.72765430638761,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,clone_2_rep46,46,2,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.18648936170212765,0.5179787234042553,0.543644994850505,0.6018191676418831,0.10104011887072809,NA,NA,NA,0.014368389543005388,0.0072507552870090634,0.782608695652174,NA,NA,NA,NA
CNRein,clone_4_rep42,42,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.408671875,1.057421875,-0.0009339171296081094,0.017848089280535825,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,clone_4_rep43,43,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.2729220779220779,0.8303246753246754,0.8830157893239892,0.9203740303371715,0.0,NA,NA,NA,0.024029574861367836,0.012185976752905886,0.8552631578947368,NA,NA,NA,NA
CNRein,clone_4_rep44,44,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.4199295774647887,1.1361267605633802,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
CNRein,clone_4_rep45,45,4,0.5,40.0,200,0.1,2.0,0.7,100.0,0.2,0.01,0.0,0.0,0.2858823529411765,0.48294117647058826,0.048031952917500856,0.14256916512173,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA
